,review_id,user_id,business_id,stars,useful,funny,cool,text,date
2577864,Ol24_kYXIWvzkY4wRdLdWw,gk8l75GLFUsFr0kS5uLtkQ,RESDUcs7fIiihp38-d6_6g,5,4,0,0,"5 stars for a buffet, It better be out of this world!  It has to revolutionize buffets as we know it.  Short of serving Unicorn and Dragon meat, Bacchanal Buffet at Caesars Palace delivers.  WOW and do they deliver.  I am going to give you an idea of what they were serving this Saturday night I went and do a little review on the food.

As you enter, you see the ""modern"", fresh clean look of the restaurant.  They have different stations and they actually cook your food, made to order at each station!  The line starts with the seafood.   They have someone that offers to steam your snow crab legs or you can get it off the rack cold.  They have 4 people in the back schucking Oysters and the had a Monster pile of large shrimp.  Curve around the corner you they have small plates of food ready to go (a la Wicked spoon).  Clam bake, Seafood Piaia, boiled shrimp w/head on, Lobster chowder..etc.

The next station is the bar b que station.  They were cutting brisket and cowboy bone in steaks.  Chicken and fries, Mac and cheese..etc.

We then have an Artisan bread station (which I did not try) and goes to the Mexican Food station.  Fresh made tortillas to order, with Al Pastor cut from the rack!  Amazing Salsa bar.

Then it curves around to the italian station with Pizza, pasta, Lasagna, meatballs etc...  Continues to a Cheese and meat station (yes they have a designated section entirely of meat and cheeses.)

Continuing down the line to the Salad Station and then the made to order Noodle bar!  They Noodle bar makes Ramen, Wonton noodles, and Pho.  

Now to the Asian Section.  they had Amazing Duck (large Large pieces), Char Sui, Moves to Sushi then to Japanese Curry station with Chinese Porridge.

If that was not enough, it moves to the Dim sum section (Har Gow, Shui Mai, Sho Long Bai, Lotus wrapped rice, Char Shui Bao etc..)  Then finally to the Asian noodle section (Pad Thai, Fried noodles..etc.)

I did not event mention the dessert section which features a Crepe (made to order) section, Candy bar (yes like at weddings), Banana's Foster, Gelato and Amazing Maccaroons (that rival Payard's across the way).

Phew, that was just from the amazing memory of seeing everything, but to give you a review of the food:

Noodle Bar:  Worth the trip alone!  I went back twice for the Ramen Noodles.  They serve it in their special Tonkotsu broth.  AMAZING. You would think you were at a Ramen house.  Not too salty, but savory with a hint of pork fat.  I added a piece of duck in it to give it a bit more emphasis.  I went back twice to get it !

Mexican Taco's:  Had the Al Pastor.  It was very flavorful and the tortilla really makes this taco great.  Like any great taco place, they made the tortilla fresh and put the Al Pastor on it.  I would suggest getting the taco and moving to the salsa bar and put your own toppings.  

Seafood Bar:  I had the cooked snow crab legs and they were sweet and on point.  I liked it better than the cold version.  The fresh Oysters were great also!  I am weary about raw items at a Buffet, but the quality was great and it had a great sweet, smooth taste with only hint of the ocean on the backside.  Perfect!  The Lobster chowder was smokey (from the bacon) and smooth.  Very good.

Meat Cutting station:  The lamb chops were the best ever.  I used to think the Wynn buffet Lamb Chops were great, but these were twice as big, medium rare and just a little gamey.  They are a must.  I did not try anything else, but the Brisket and the Cowboy steak looked perfectly cooked.

The Dim sum was good not great.  Har gow skin was thick and the Shui Mai was ok.  Sho long bai was a bit dry, but we are not going to get HK dim sum at any buffett.

I made a plate of Duck and Char Shui rice (like at Sam woo)  The Duck was as good as any Chinese Restaurant with large chunks, a lot of meat.  Sweet and great skin, I found this to be one of the best part of the meal, since i also put it in the noodles.

I had the Nutella/Banana Crepe and it was wonderful, but the Macaroons were the star of the buffet.  I had to ask if they were from Payards, and they told me were not, but the place that brings it in always gets mistaken for the Payards Macaroons.  They sweet, crispy with just a hint of the ""jam"" layer.  Not over powering, just right.

I used to think the Sterling Brunch was the best Buffet.  Although it still is one of the best I found the fresh food stations, made to order, put Bacchanal over the top.  Next to the lobster tails w/Caviar at Sterling Brunch, Bacchanal is the new sherriff in town and I highly recommend to everyone!",2012-09-23 19:31:56
2577957,iOdmDopQga2M9NhKH6gYcA,9TC7-M_iaH9Xg4c4CjhetA,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"You need to go here. It's as good as you're going to get at a buffet. Out of probably 30 different dishes I tried (one bite each​ is my trick), I didn't like ONE. That is impressive in my book. I will be eating here when I'm around LV. Expensive, totally worth it. Great service.",2017-07-21 23:38:02
2578029,9Q2hcuzp6PdchPJIr5atbg,k_8McVRj8NJeP32RkEfaQg,RESDUcs7fIiihp38-d6_6g,2,0,0,0,"Sure the experience was cool, but the food was a disappointment,service was terrible not worth it for the price. The only things good were prime rib, crab,tacos and the dessert bar.  The bus staff was very slow to clean our tables and others. The soups were good but not hot enough, barely warm soup. We were at the brunch buffet and the sushi selection was very minimal. There were NO SIGNATURE dish that make this place stand out versus other buffet.",2016-06-13 20:37:16
2578030,WvR7XcUA3HdwBV5HaX21YQ,5TBW8g52p0GP7P5NBzLcFQ,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"We opted for the buffet. My husband likes to try a variety of food.. Which they def. had, I love that they serve Sushi- Dim sum Mexican food- American- seafood.. If was a great mix!! Only disappointment was when I went to get the nigiri tuna sushi- they were out!! It is a bit pricey and there is a wait.. But that's okay.. You get what you pay for!! Enjoyed!!!  We will come back on our next trip!!!",2013-10-28 23:21:53
2578178,mLU1YfNGhdSCHrmiyBuepg,E4rSnJybuVuM03ILTXsmwg,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"We went for dinner ,so went there and took waiting ticket from kiosk at 4:15 pm , got a text by 4:30 to join the line so we entered the line by 4:40(we were killing time around ceasers palace ) ,got a seat by 5:20 ! Started our savage !! You basically have all sections Spanish ,Italian ,Mexican , Asian ,etc .!! Loved the crabs and deserts !! So good !!! Too much to eat !",2017-10-10 02:16:52
2578240,hAnb7QgQ9x00ZA2LMyFDng,CWJv4QmkBrvI2Xbj-cj3NA,RESDUcs7fIiihp38-d6_6g,5,1,0,1,"As Buffet's go this is the nicest, most elegant and the best quality food I have seen yet!
I don't think I had one bad thing here. Everything was super fresh and amazing thought and preparation put into each item. The only thing that could have been better was the Stone Crab Claws, they didn't have much flavors at all and you had to crack them open yourself. I had about 5 or 6 plates. I recommend getting small amounts of everything no matter how good it was so that was you can try everything. There is a lot to cover. I Highly recommend this place. Even if your not a buffet person you will still like this. I love high end buffets with high quality food and this was no exception.",2015-09-04 19:36:23
2578324,jC5Bb4nq7PoF7dyaROpn7A,rKV64iYKlAcC8QZ0hOlP7Q,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"There were a variety of foods from different cultures. For example for asian food they had: pho, ramen, roasted pork & duck and the infamous dim sum. Although there were a plethora of colors and choices to choose from, nothing much stood out. The only item which I found worthy of writing in detail about was the made-to-order tacos. The al pastor, carne asada and pollo were all very good. They also had the proper dips for you to craft on the side.",2018-08-16 17:11:28
2578461,k0yY8xwhZO0gr1g0prx6_g,rS_cxMUZ4aHVL3Vm3tpRXg,RESDUcs7fIiihp38-d6_6g,1,6,3,0,"Vegetarians beware: this is an incredibly poor deal for non-carnivores/pescatarians. 

My boyfriend (a seafood lover) and I came here on a whim for our last meal in Vegas before heading to the airport. We figured a buffet of this size would surely have veggie-friendly options. Wrong.

First off, the service is terrible. Everyone working here seems so unhappy, which was sad to see and it definitely influenced the atmosphere. We didn't see our waitress for the first 30 minutes after being seated, but luckily fresh juices are available next to the Mexican food. She was pretty much M.I.A. the entire time we dined and dirty dishes weren't cleared. 

As for the food itself, labeling is very poor and it's difficult to get the attention of anyone behind the counter to inquire about whether items are veggie-friendly. When I asked for veggie tacos at the Mexican station, there was an incredible amount of cross-contamination since the area where meat had just been cooked was used for the rice/veggie combo. Nothing else was memorable (other than strawberry-balsamic gelato), so check out photos if you really want to see documentation of this depressing meals 

My boyfriend was so happy with the seafood, but was so sad to see my dishes because he was shocked by how few options there were for me. We had just gone to Wicked Spoon the day prior and had an incredible time, so neither of us decided this visit to an equally famous buffet to be such a waste.",2016-05-24 01:11:49
2578479,j3ooyGAYT6yrJFOr7rc07w,EoWvfs7oWq3GZVDr7pghTA,RESDUcs7fIiihp38-d6_6g,3,5,2,2,"I'm trying my hardest to not give this buffet a 2-star rating. Because honestly if you hover that tiny little mouse over the 2-star rating, it reads ""Meh. I've experienced better."" And frankly, I have. Hands down my favorite buffet in Vegas so far is Wicked Spoon at the Cosmo (see my review for more about it) and taking second billing would be the Wynn Buffet (also reviewed).

Reason why I'm not giving it a 2 is because it's not horrible; I didn't get food poisoning, food wasn't tasteless, I didn't leave hungry. BUT I did regret what I paid for and felt absolutely disappointed in choosing to eat here. I understand that they're known for their wide variety of items to choose from which there were, but the quality of those items were pretty run of the mill. Chips and salsa. Mac and cheese. Your token ""Asian section"" with chow mein and fried rice. The seafood section was lackluster. My cod was dry and bland. Probably the only food item I did like was their truffle scalloped potatoes. I went for seconds on that one - must have! But that's about it. Their dessert section didn't excite me. I think I ate all my custard cause it tasted like leche flan (shout out to all my Filipinos), sampled the rest of the desserts and pushed them to the side of my plate. Super wasteful but I pretty much saved other people's time from grabbing a sub-par dessert. You're welcome, Vegas patrons.

You expect grandeur at a place like this, well at least I did. Especially with this kind of price tag, you expect tiny ass rainbows to come shooting out of your eyes as you body roll in your seat making yummy noises. Sadly, none of these things happened. I was left rainbow less and my body refused to roll.

I would not come back. Sorry, Bacchanal. I'm probably better off taking my money elsewhere... slots anyone?",2014-11-08 03:41:40
2578641,n3l-CxE5eFFACN2CTx_d2g,DHnCmjbidIyiBaN48Snwhw,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"Had heard of this buffet and I finally tried it this past weekend!!!! This buffet is by far the best buffet I have tried so far. It is pricey but worth it once you try the food!! I have tried other buffets from the Mirage's, planet hollywood's, and Rio's.  My fave used to be the Rio's buffet because they have lobster but the last 2times i've gone it does not taste the same. The lobster does not even taste fresh, it made me feel sick/nauseous. But the Bacchanal buffet, OMMMMGGG!! Eveything i got was very tasteful/delicious! I will definitely come back!!! My favorite was the mexican pozole, pad thai noodles, lamb, and the desserts were ALL delicious!",2015-07-22 01:16:05
